Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Country
2020-12-08 14:38:00+00:00,1336319119008919552,Es hora de impulsar una transformación. Tenemos que abordar las normas sociales de género profundamente arraigadas que son el principal obstáculo para los derechos de la mujer. #16Días,mbachelet,572,81,Chile
2020-12-08 13:37:00+00:00,1336303767881388033,"It's time to push for transformation. Let’s tackle the deeply entrenched gendered social norms, which are blocking the advance of women's rights and gender equality.
#16Days",mbachelet,225,29,Chile
2020-12-07 15:40:00+00:00,1335972333853425665,"Los sistemas económicos, sociales y jurídicos existentes no han logrado proteger a las personas de edad. Se necesita un nuevo instrumento jurídico internacional para defender  sus derechos y dignidad.",mbachelet,481,86,Chile
2020-12-07 14:34:28+00:00,1335955841023873028,"Existing economic, social &amp; legal systems have failed to protect older people during the pandemic. A new international legal instrument to defend their rights and dignity is needed.",mbachelet,287,47,Chile
2020-12-04 16:16:00+00:00,1334894230246920194,"La igualdad es el fundamento de todo lo que hacemos. Las mujeres y las niñas tienen los mismos derechos que los hombres y los niños. Todos tenemos derecho a vivir vidas dignas, libres de miedo. #16Días",mbachelet,636,78,Chile
2020-12-04 15:02:00+00:00,1334875607801294856,"Equality must underpin everything we do. Women and girls have equal rights to men and boys. We all have the right to live lives of dignity, free of fear. #16Days",mbachelet,345,42,Chile
2020-12-03 17:26:00+00:00,1334549458348961794,"Para #ReconstruirMejor, la participacion de personas con discapacidad, en toda su diversidad, es necesaria.",mbachelet,322,31,Chile
2020-12-03 16:11:59+00:00,1334530832460091399,"To #RecoverBetter, the participation of people with disabilities, in all their diversity, is needed.

#DisabilityDay #IDPD2020",mbachelet,146,16,Chile
2020-12-02 16:34:00+00:00,1334173984347152385,"#COVID19 amenaza con hacer a millones de personas más vulnerables a la esclavitud moderna. Necesitamos una acción mundial coordinada para poner fin a la esclavitud, para cuidar de los supervivientes y darles nuevas herramientas para construir una vida digna.",mbachelet,884,906,Chile
2020-12-02 15:27:37+00:00,1334157277327200261,"Due to #COVID19, millions of people are more vulnerable to modern slavery. Coordinated global action to #EndSlavery, care for survivors and empowerment to build a life of dignity.

#SlaveryAbolitionDay",mbachelet,199,44,Chile
2020-12-01 14:33:00+00:00,1333781145935175689,"Para este #DíadelosDerechosHumanos, llamo y pido a todo el mundo poner los derechos humanos en el centro de nuestros esfuerzos para #ReconstruirMejor.

Invito a @JosepBorrellF, @aliciabarcena &amp; @DBarenboim a unirse a este desafío, y los insto a todas y todos a hacer lo mismo. ",mbachelet,697,181,Chile
2020-12-01 13:32:00+00:00,1333765794694479872,"For this #HumanRightsDay, I call on everyone to put human rights at the heart of our efforts to #RecoverBetter.

I nominate @Winnie_Byanyima, @ForestWhitaker &amp; @jack to join in this challenge, and invite you all to do the same.

#StandUp4HumanRights with me and @UNHumanRights. ",mbachelet,400,78,Chile
2020-11-30 15:36:00+00:00,1333434612387778560,"Los servicios para los supervivientes de la violencia son esenciales y deben permanecer abiertos. Las mujeres que están encerradas con sus abusadores tienen muy pocas opciones para escapar cuando no pueden acceder a los servicios de emergencia.
#16Días",mbachelet,232,28,Chile
2020-11-30 14:16:00+00:00,1333414479690825730,"Services for survivors of violence are essential and must remain open. When locked in by their abusers, women have no have to access to escape or emergency services.
#16Days",mbachelet,204,35,Chile
2020-11-28 16:08:00+00:00,1332717889657430016,La violencia contra las mujeres y las niñas es producto de los estereotipos y de las relaciones de poder desiguales entre los géneros que sustentan todas las formas de discriminación. #16Días,mbachelet,1016,89,Chile
2020-11-28 14:34:00+00:00,1332694233870831618,Violence against women and girls is a product of stereotypes and unequal gender power relations that underpin all forms of discrimination. #16Days,mbachelet,535,65,Chile
2020-11-27 15:55:00+00:00,1332352230264016898,"Actuemos rápido para asegurar de que se hace el menor daño posible a nuestro medio ambiente. Necesitamos políticas más fuertes para proteger el planeta, nuestros niños y nuestro futuro.",mbachelet,632,149,Chile
2020-11-27 14:49:20+00:00,1332335704274325505,"We must act quickly to ensure the least possible harm is done to our environment. We need strong policies to protect our planet, our children and our future.",mbachelet,391,57,Chile
2020-11-26 17:08:00+00:00,1332008213382774784,"We urge all governments to make #EndViolenceAgainstWomen a priority in their response plans for #COVID19.

#16Days 

",mbachelet,177,55,Chile
2020-11-26 16:04:00+00:00,1331992107708399616,El desproporcionado precio de #COVID19 en los marginados es chocante. Generaciones de discriminación y negligencia deben ser deshechas.,mbachelet,456,55,Chile
2020-11-26 14:56:55+00:00,1331975226914181120,The disproportionate toll of #COVID19 on the marginalized is shocking. Generations of discrimination and neglect must be undone.,mbachelet,189,12,Chile
2020-11-25 19:11:00+00:00,1331676779745062912,"Juntos luchemos contra los estereotipos de género y pongamos fin a la violencia contra las mujeres.

#16Días",mbachelet,1390,86,Chile
2020-11-25 18:10:49+00:00,1331661636302725121,"Together we must fight gender stereotyping and #EndViolenceAgainstWomen.

#16Days #OrangeTheWorld ",mbachelet,394,41,Chile
2020-11-24 16:14:00+00:00,1331269848194637824,Todos debemos poder contar con un espacio libre y abierto para defender nuestros derechos. Las defensoras y defensores de los derechos humanos necesitan nuestra protección.,mbachelet,1360,213,Chile
2020-11-24 15:06:54+00:00,1331252964250562567,We should all be able to count on a free and open space to defend our rights. Human rights defenders need our protection.,mbachelet,522,98,Chile
2020-11-23 15:30:00+00:00,1330896389560102914,"Señalemos el discurso de odio en las redes sociales, se impide la incitación a la discriminación y la violencia.",mbachelet,1621,861,Chile
2020-11-23 14:22:24+00:00,1330879377823952899,"Flag #HateSpeech both online &amp; offline, and help prevent incitement to discrimination and violence.",mbachelet,315,72,Chile
2020-11-20 11:01:33+00:00,1329741666882904064,"We must give all children access to effective life-saving antimicrobials when they need them. I support @WHO in its efforts to help countries address this growing threat to children’s life.

👉 

#WorldChildrensDay ",mbachelet,170,48,Chile
2020-11-19 17:20:00+00:00,1329474518176317440,"En el #DíaMundialdelRetrete, recordemos que el agua y el saneamiento es un derecho humano, y debe ser respetado: hay vidas que dependen de ello.",mbachelet,612,110,Chile
2020-11-19 16:12:46+00:00,1329457599109091334,"This #WorldToiletDay, let's recall that water and sanitation is a human right – and it must be upheld: lives depend on it.",mbachelet,181,38,Chile
2020-11-18 15:02:46+00:00,1329077596903010307,"¿Cómo podemos construir un futuro digital y sostenible? Siga a #RetinaReset el miércoles y jueves de 16:00 a 18:30 en @elpais_tec y en el sitio web de Retina.
Estaré en vivo a las 16:40 esta tarde 👇
",mbachelet,57,25,Chile
2020-11-18 14:42:00+00:00,1329072368883355658,La represión y las medidas drásticas contra los que denuncian nos afectan a todos. Debemos defender los derechos de todos.,mbachelet,900,136,Chile
2020-11-18 13:40:00+00:00,1329056765908971520,Repression and crackdowns on those who speak up affect us all. We must stand up for everyone's rights.,mbachelet,363,83,Chile
2020-11-17 18:51:00+00:00,1328772643470893067,"Sin información, no podemos participar plenamente en la toma de decisiones, o la democracia. La libertad de prensa es imprescindible.",mbachelet,1026,107,Chile
2020-11-17 17:41:56+00:00,1328755262442926080,"Without information, we cannot be full participants in democracy nor decision-making. #PressFreedom is vital.",mbachelet,470,69,Chile
2020-11-16 16:33:00+00:00,1328375527019786241,"La raíz de muchos brotes de violencia es la discriminación, la desigualdad, exclusión social y la negación de los derechos económicos y sociales. Debemos ser identificar y afrontar el germen del odio antes de que crezca e irrumpa en una crisis.",mbachelet,757,110,Chile
2020-11-16 15:26:11+00:00,1328358713007202305,"Violence has roots in discrimination, inequalities, social exclusion, and denial of economic &amp; social rights. We must identify and tackle the seeds of hatred before they grow and become a crisis.",mbachelet,368,90,Chile
2020-11-15 14:15:00+00:00,1327978410639953921,#StandUp4HumanRights,mbachelet,532,62,Chile
2020-11-14 16:46:00+00:00,1327654022539599875,⏩ Debemos centrarnos en abordar las causas fundamentales de las desigualdades dentro de los países y entre ellos.,mbachelet,881,924,Chile
2020-11-14 15:46:00+00:00,1327638923011649540,"⏩ Es urgente poner fin a todas las formas de discriminación, especialmente contra las mujeres, los afrodescendientes, los pueblos indígenas y las minorías.",mbachelet,931,118,Chile
2020-11-14 14:53:00+00:00,1327625585040961538,⏩ We need to focus on the root causes of inequalities within and between countries.,mbachelet,326,69,Chile
2020-11-14 13:50:00+00:00,1327609730508976129,"⏩ Let us all urgently put an end to all forms of discrimination, including against women, people of African descent, indigenous peoples and minorities.",mbachelet,285,42,Chile
2020-11-13 16:44:00+00:00,1327291131512569858,"⏩ Necesitamos construir sociedades más equitativas, inclusivas, sostenibles, seguras y más ecológicas que respeten los derechos humanos y, por lo tanto, sean más resistentes.",mbachelet,760,114,Chile
2020-11-13 15:43:00+00:00,1327275780456521729,"#COVID19 lección 2⃣
Garantizar la protección social universal, la cobertura sanitaria universal y otros servicios básicos para todos no es un lujo, es esencial.",mbachelet,291,28,Chile
2020-11-13 14:43:00+00:00,1327260680802750466,"⏩ We need to build more equal, inclusive, sustainable, safer and greener societies that uphold human rights – and which are therefore more resilient.",mbachelet,423,69,Chile
2020-11-13 13:42:00+00:00,1327245329822068738,"#COVID19 lesson 2⃣
Universal social protection, universal health coverage, and other basic services are not luxuries, they are essentials.",mbachelet,334,28,Chile
2020-11-12 16:02:00+00:00,1326918174420455427,"#COVID19 lección 1⃣
La desigualdad, la discriminación y otras violaciones de los derechos humanos nos hacen a todos vulnerables. Nos perjudican a todos.",mbachelet,580,77,Chile
2020-11-12 15:15:00+00:00,1326906346462179328,La pandemia de coronavirus ha sacudido nuestro mundo. Nos recuperaremos. Debemos aprender de la #COVID19.,mbachelet,395,36,Chile
2020-11-12 14:28:00+00:00,1326894518021533698,"#COVID19 lesson 1⃣
Inequalities, discrimination and other human rights violations make us all vulnerable. They harm us ALL.",mbachelet,295,40,Chile
2020-11-12 13:37:15+00:00,1326881749092229129,#COVID19 has shaken our world. We will recover. Let’s not forget the lessons of the pandemic.,mbachelet,236,27,Chile
2020-11-11 14:50:00+00:00,1326537666909798403,Los más vulnerables son los más afectados por la pandemia y sus impactos. Debemos tomar medidas concretas y urgentes para protegerlos mejor.,mbachelet,1133,175,Chile
2020-11-11 13:47:52+00:00,1326522031144394758,The most vulnerable are the most affected by the pandemic and its impacts. We must take concrete and urgent steps to better protect them.,mbachelet,304,39,Chile
2020-11-10 15:21:00+00:00,1326183080181309442,"Una recuperación sostenible requiere que abordemos las causas fundamentales de las desigualdades, la exclusión y la discriminación. Debemos actuar ahora.",mbachelet,1445,768,Chile
2020-11-10 14:13:15+00:00,1326166032013271041,"Sustainable recovery requires addressing the root causes of inequality, exclusion and discrimination. We must act now.",mbachelet,468,125,Chile
2020-11-09 17:43:00+00:00,1325856427680944128,#COVID19 pone en peligro la realización de los Objetivos de Desarrollo Sostenible. Todos y todas deben ser parte de los esfuerzos de recuperación.,mbachelet,339,55,Chile
2020-11-09 16:43:10+00:00,1325841372893622274,"#COVID19 threatens to set back the realization of the Sustainable Development Goals. All segments of society must be part of the recovery efforts.

#LeaveNoOneBehind",mbachelet,187,32,Chile
2020-11-06 14:58:22+00:00,1324727835794251776,"Deseo un mundo:
🔹 sin conflictos,
🔹 con un acceso igualitario a los servicios básicos,
🔹 con igualdad de oportunidades,
🔹 donde se reconozca nuestra diversidad y nuestra humanidad compartida,
🔹 lleno de esperanza para tod@s.

Así es el futuro que queremos.",mbachelet,3585,1047,Chile
2020-11-06 13:28:12+00:00,1324705142868946945,"I wish for a world:
🔹 without conflict,
🔹 with equal access to basic services,
🔹 with equal opportunity,
🔹 where our diversity and our shared humanity are acknowledged,
🔹 filled with hope for all.

That is the future we want.

#StandUp4HumanRights",mbachelet,785,128,Chile
2020-11-05 14:39:00+00:00,1324360571102388224,"La responsabilidad penal va junto con otras medidas de apoyo a la verdad, la justicia, la reparación y las garantías de no repetición. Así se puede romper eficazmente ciclos de impunidad y violencia.",mbachelet,1069,134,Chile
2020-11-05 13:28:00+00:00,1324342703425925121,"To break cycles of impunity and violence, we need criminal accountability and measures to support truth, justice, reparation and guarantees of non-recurrence.",mbachelet,573,58,Chile
2020-11-04 17:08:00+00:00,1324035680381579269,"Los derechos humanos en el centro de los esfuerzos de recuperación se traduce en la disminución de  las devastadoras consecuencias sociales, económicas y humanitarias de #COVID19.",mbachelet,584,92,Chile
2020-11-04 16:04:54+00:00,1324019801170321409,"Human rights at the heart of recovery efforts leads to minimizing the social, economic and humanitarian consequences of #COVID19.",mbachelet,340,42,Chile
2020-11-03 14:46:00+00:00,1323637557083709440,"Vivir en una sociedad construida sobre desigualdades es simplemente insostenible. En nuestra respuesta a #COVID19, no podemos ""volver a la normalidad"", necesitamos hacerlo mejor que antes.",mbachelet,2441,920,Chile
2020-11-03 13:42:00+00:00,1323621450939572225,"Living in a society built on inequalities is just not sustainable. In our response to #COVID19, we can’t “go back to normal” – we need to do better.",mbachelet,322,59,Chile
2020-11-02 16:57:00+00:00,1323308136355127298,"El acceso a información precisa y fiable es un derecho humano. Cada detención, y cada agresión contra los periodistas, es un ataque a todos.",mbachelet,1759,118,Chile
2020-11-02 15:48:00+00:00,1323290772163170305,"Access to accurate and reliable information is a human right. Every arrest, and every attack against journalists, is an attack on all of us.
#ProtectJournalists",mbachelet,329,62,Chile
2020-11-02 14:40:00+00:00,1323273659239157765,"Los periodistas del mundo se enfrentan con censura, vigilancia, represión, intimidación y ataques físicos. En este Día Internacional para Acabar con la Impunidad de los Crímenes contra los Periodistas, rindo homenaje a quienes siguen investigando e informándo – aún con temor.",mbachelet,1656,171,Chile
2020-11-02 13:34:12+00:00,1323257099883827200,"Journalists around the world face censorship, surveillance, repression, intimidation and physical attacks. On this International Day to #EndImpunity for Crimes Against Journalists, I pay tribute to those who continue to investigate and report critically – even in fear.",mbachelet,750,71,Chile
2020-10-30 15:16:00+00:00,1322195555452375041,La desigualdad y la discriminación dañan a la sociedad en su conjunto. Nadie está a salvo hasta que todos estemos a salvo.,mbachelet,1276,165,Chile
2020-10-30 14:03:00+00:00,1322177184916738048,Inequalities and discrimination cause damage to all of society. No-one is safe until everyone is safe.,mbachelet,697,73,Chile
2020-10-29 14:57:00+00:00,1321828385887186951,El derecho a un medio ambiente sano es un derecho humano. Debemos detener la pérdida de biodiversidad y proteger el planeta para las generaciones futuras.,mbachelet,1787,411,Chile
2020-10-29 13:41:27+00:00,1321809374193614855,The right to a healthy environment is a human right. We must halt biodiversity loss and protect the planet for future generations.,mbachelet,588,62,Chile
2020-10-28 15:12:00+00:00,1321469773281173506,"El uso de la fuerza no mitigará o acabará con #COVID19, un público bien informado tal vez que sí. Más diálogo y participación sobre las políticas públicas es fundamental.",mbachelet,793,47,Chile
2020-10-28 14:02:00+00:00,1321452157468581889,The use of force will not mitigate or end #COVID19 – a well-informed public might. More engagement and participation around public policy is crucial.,mbachelet,175,33,Chile
2020-10-27 19:21:00+00:00,1321170047985840128,"#COVID19 da una nueva importancia a la necesidad de asegurar el acceso no discriminatorio a la ciencia.
#CienciaAbierta",mbachelet,200,43,Chile
2020-10-27 18:33:00+00:00,1321157968423956483,"#COVID19 gives new importance to ensuring non-discriminatory access to science.
#OpenScience",mbachelet,222,32,Chile
2020-10-27 17:45:00+00:00,1321145889235161089,La #CienciaAbierta puede ayudar a desbloquear las claves esenciales para la recuperación y un mundo mejor.,mbachelet,372,30,Chile
2020-10-27 17:02:00+00:00,1321135067696033793,"#OpenScience can help to unlock vital keys to recovery, and a better world.",mbachelet,222,25,Chile
2020-10-27 16:35:00+00:00,1321128272957243392,"Me uno a @AAzoulay, @DrTedros &amp; @FabiolaGianotti para pedir políticas públicas que se basen en información verificada, hechos y conocimientos científicos.
La #CienciaAbierta salva vidas.",mbachelet,145,14,Chile
2020-10-27 16:17:08+00:00,1321123776332025856,"I join @AAzoulay, @DrTedros &amp; @FabiolaGianotti calling  for public policies that rely on verified information, facts and scientific knowledge. #OpenScience saves lives.",mbachelet,205,22,Chile
2020-10-26 14:33:00+00:00,1320735182798815232,Seamos amables con los y las que más necesitan nuestro apoyo: seamos solidarios.,mbachelet,3055,253,Chile
2020-10-26 13:10:34+00:00,1320714437259649024,Let's show kindness to all those who need our support: #BeKind,mbachelet,730,74,Chile
2020-10-24 16:47:34+00:00,1320044271530070016,"Al celebrar el 75 aniversario de las Naciones Unidas #ONU75, debemos reunirnos en torno a los valores universales y los principios compartidos. Tenemos que poner los derechos humanos en primer lugar.",mbachelet,1656,659,Chile
2020-10-24 13:45:22+00:00,1319998420476678144,"As we celebrate #UN75, we all need to come together around universal values and shared principles. Let's put human rights first. ",mbachelet,273,106,Chile
2020-10-22 14:00:01+00:00,1319277333547642885,"Sin respeto por la igualdad, la dignidad y los derechos humanos, una sociedad no funcione.",mbachelet,2637,222,Chile
2020-10-22 12:42:23+00:00,1319257793057214467,"Without respect for human equality, dignity and rights, society can’t function.",mbachelet,1095,225,Chile
2020-10-21 13:28:00+00:00,1318906885421080578,"Todos deberían tener acceso a las prestaciones de salud, vivienda, educación y otros servicios básicos de derechos humanos, sin excepciones.",mbachelet,6915,2433,Chile
2020-10-21 12:05:26+00:00,1318886109112393730,"Everyone should have access to health, housing, education and other basic human rights services – no exceptions.

#StandUp4HumanRights",mbachelet,696,121,Chile
2020-10-20 16:08:34+00:00,1318584907296313345,"Los derechos económicos, sociales, culturales, civiles y políticos, todos son necesarios. El legado de Hernán Santa Cruz nos enseña lo que es importante, dónde nos hemos equivocado y cómo podemos mejorar la situación.",mbachelet,439,98,Chile
2020-10-20 14:11:53+00:00,1318555541950562305,"Economic, social cultural, civil and political rights, we need them all. The legacy of Hernán Santa Cruz teaches us about what’s important, where we've gone wrong and how we can turn the tide.",mbachelet,185,63,Chile
2020-10-19 16:32:00+00:00,1318228415372128260,"Todos debemos tener acceso a información, medicinas y herramientas para prevenir, detectar y tratar la #COVID19 – y sobre todo una vacuna.",mbachelet,756,83,Chile
2020-10-19 15:25:00+00:00,1318211553678811136,"We must all have access to information, medicines and tools to prevent, detect and treat #COVID19 – and most of all a vaccine.",mbachelet,136,36,Chile
2020-10-19 14:06:00+00:00,1318191672786710528,La brecha digital puede significar la pérdida de vidas en tiempos de #COVID19.,mbachelet,340,33,Chile
2020-10-19 13:23:03+00:00,1318180865315377152,The digital divide can cost people’s lives in this time of #COVID19.,mbachelet,136,41,Chile
2020-10-17 16:00:01+00:00,1317495590952062979,"Para acabar con la pobreza, debemos trabajar con la gente que la vive. Soluciones reales exigen un cambio sistémico.",mbachelet,2644,599,Chile
2020-10-17 15:02:00+00:00,1317480990126661634,"To #EndPoverty, we must work WITH people living in poverty. Real solutions need systemic change.

#EndPovertyDay",mbachelet,289,83,Chile
2020-10-17 14:12:00+00:00,1317468406900125696,Los héroes del día a día que trabajan incansablemente para ayudar a las personas a salir de la pobreza necesitan reconocimiento y apoyo.,mbachelet,930,87,Chile
2020-10-17 13:04:00+00:00,1317451294521524225,"Every day heroes who are working tirelessly to help lift people out of poverty need recognition and support.

#EndPovertyDay",mbachelet,327,52,Chile
2020-10-16 16:44:00+00:00,1317144271158353924,"#COVID19 está aumentando el hambre en el mundo. Necesitamos transformar nuestros sistemas alimentarios para asegurar la producción de alimentos y que menos gente pase hambre.

#DiaMundialDeLaAlimentacion",mbachelet,474,131,Chile
2020-10-16 16:19:56+00:00,1317138214759632897,"#COVID19 is driving up world hunger. Let's transform our systems to secure food production and ensure that not more people go hungry.

#WorldFoodDay
#ZeroHunger",mbachelet,185,86,Chile
2020-10-15 15:19:00+00:00,1316760492740812801,"Justicia, que se depuren responsabilidades y se escuchen sus voces ➡️ Esto es lo que necesitan las supervivientes de violaciones.",mbachelet,626,77,Chile
2020-10-15 14:09:29+00:00,1316742999318106113,"Justice, accountability and their voices heard ➡️ That's what rape survivors need.",mbachelet,251,53,Chile
2020-10-14 13:46:00+00:00,1316374700281470976,Las demandas globales de justicia e igualdad deben ser escuchadas.,mbachelet,1635,246,Chile
2020-10-14 12:57:00+00:00,1316362369078095872,"Global demands for justice and equality must be heard.

#StandUp4HumanRights",mbachelet,328,78,Chile
2020-10-13 14:24:47+00:00,1316022071822938117,La igualdad racial debería estar en el centro de las agendas globales y nacionales. Luchemos contra el racismo.,mbachelet,1326,173,Chile
2020-10-13 12:58:51+00:00,1316000448961302530,Racial equality should be at the centre of global and national agendas. #FightRacism,mbachelet,345,74,Chile
2020-10-12 16:02:00+00:00,1315684150641332224,No es solo la #COVID19 que nos destruye. ¡Alto al fuego en todos lados!,mbachelet,1865,176,Chile
2020-10-12 15:16:11+00:00,1315672620256428033,It is not only #COVID19 that destroys us. Halt your fire everywhere! ,mbachelet,154,44,Chile
2020-10-11 14:47:00+00:00,1315302887828926464,"La discriminación y la desigualdad de largo plazo ha llevado a que las niñas estén entre los más afectados por #COVID19. Ha llegado el momento de dejar de mirar para el otro lado. Las decisiones que tomemos ahora serán decisivas.

#DiaDeLaNina",mbachelet,761,135,Chile
2020-10-11 13:24:00+00:00,1315282000572375041,"Longstanding discrimination and inequality have placed girls among the worst affected by #COVID19. It is time to stop looking the other way. The decisions we make now are crucial.

#DayOfTheGirl",mbachelet,313,165,Chile
2020-10-09 18:15:00+00:00,1314630457707819008,"La pobreza generalizada, las profundas desigualdades y la discriminación estructural son violaciones de los derechos humanos. Necesitamos combatir la injusticia social con políticas públicas audaces.",mbachelet,1330,255,Chile
2020-10-09 17:10:00+00:00,1314614099347730432,"Increasing poverty, pervasive inequalities and structural discrimination are human rights violations. We need to fight social and global injustices with bold public policies.",mbachelet,218,80,Chile
2020-10-09 16:00:02+00:00,1314596491986526208,Felicitaciones a @WFP y a todo su personal. Un merecido premio Nóbel de la Paz cuando el mundo está al borde de caer en la pobreza extrema y el hambre. El PMA desempeña un papel fundamental para garantizar el derecho de las personas a la alimentación y el derecho a la vida.,mbachelet,368,31,Chile
2020-10-09 15:21:00+00:00,1314586668641345536,"Congratulations @WFP and all its staff. A richly deserved #NobelPeacePrize when the world is on the brink of falling further into extreme poverty and hunger. WFP plays a critical role to ensure people's right to food, and therefore right to life.",mbachelet,235,36,Chile
2020-10-09 14:41:00+00:00,1314576605025579010,Es la hora de recomprometerse con los Objetivos de Desarrollo Sostenible para no dejar a nadie atrás.,mbachelet,986,72,Chile
2020-10-09 14:11:01+00:00,1314569058474434560,It is time to recommit to the Sustainable Development Goals and leave no one behind.,mbachelet,274,17,Chile
2020-10-08 15:34:04+00:00,1314227569043140609,"Cobertura sanitaria universal: Todo el mundo tiene derecho a la salud.
¡No escatimemos esfuerzos!",mbachelet,3236,612,Chile
2020-10-08 14:19:10+00:00,1314208722143436806,Universal Health Coverage: Everyone has the right to health. Let's see more investment! ,mbachelet,166,43,Chile
2020-10-07 13:56:00+00:00,1313840502437941248,"Los derechos humanos son las herramientas para construir sociedades más estables, más pacíficas y más resistentes. 

Y que sean mejores.",mbachelet,2512,289,Chile
2020-10-07 12:47:50+00:00,1313823348154134528,"Human rights are the the tools to build more stable, more peaceful and resilient societies.

Better ones.",mbachelet,709,101,Chile
2020-10-06 15:05:00+00:00,1313495479024529409,"#COVID19 nos ha mostrado que no podemos volver a la ""normalidad"" con sociedades tan vulnerables, frágiles y desiguales. Debemos ser mejor.",mbachelet,1545,111,Chile
2020-10-06 13:58:12+00:00,1313478668866510855,"#COVID19 has shown us we cannot go back to ""normal"" with societies so vulnerable, fragile and unequal. We must be better.",mbachelet,387,44,Chile
2020-10-05 18:38:00+00:00,1313186693562986497,"La carga de la mujer en el trabajo de cuidado no remunerado no se refleja en las políticas de protección social, y socava los derechos de la mujer. Esto tiene que cambiar.",mbachelet,2268,77,Chile
2020-10-05 17:36:00+00:00,1313171090814844930,Women's burden of unpaid care work is seldom part of social protection policies – and it undermines women's rights. This needs to change.,mbachelet,341,31,Chile
2020-10-05 16:33:00+00:00,1313155236672888839,El derecho a un medio ambiente sano es un requisito previo para el disfrute de todos los demás derechos. Necesitamos acción climática urgente y ambiciosa y el reconocimiento de un clima seguro y estable como una cuestión de derecho.,mbachelet,1248,93,Chile
2020-10-05 15:32:43+00:00,1313140065237950464,The right to a healthy environment is a prerequisite for the enjoyment of all other rights. We need urgent and ambitious climate action and the recognition of a safe and stable climate as a matter of right.,mbachelet,385,36,Chile
2020-10-02 14:05:00+00:00,1312030827665125376,"En el Día Internacional de la #NoViolencia, pensemos en las palabras de #MahatmaGandhi: ""Suavemente, puedes hacer girar el mundo."" Detengan la violencia, sean solidarios.",mbachelet,1318,219,Chile
2020-10-02 13:04:00+00:00,1312015476663283712,"On International #NonViolenceDay, let's reflect on #MahatmaGandhi's words: ""In a gentle way, you can shake the world”.  Stop the violence, #BeKind.",mbachelet,382,89,Chile
2020-10-01 17:24:00+00:00,1311718519592099847,"Debemos cambiar nuestras narrativas en torno a las personas mayores. Lo que afecta a uno de nosotros, nos afecta a todos, incluyendo a las personas mayores.

#DíadelasPersonasMayores",mbachelet,553,41,Chile
2020-10-01 16:28:00+00:00,1311704426583789569,"We must shift our narratives around older people. What affects one of us, affects all of us, including older people, too.

#OlderPersonsDay",mbachelet,164,19,Chile
2020-10-01 15:17:00+00:00,1311686558907420673,"Necesitamos reformas sociales que prioricen el apoyo individualizado a las personas mayores.

#DíadelasPersonasMayores",mbachelet,810,55,Chile
2020-10-01 14:08:30+00:00,1311669320393650176,"We need social care reforms that prioritise individualised support to older people.

#OlderPersonsDay",mbachelet,142,18,Chile
2020-10-01 13:04:00+00:00,1311653088717987845,"En el #DíadelasPersonasMayores, defendamos sus derechos  para vivir una vida plena y libre, con dignidad e igualdad.",mbachelet,513,43,Chile
2020-10-01 11:53:50+00:00,1311635431566512129,"On #OlderPersonsDay, stand up for the rights of older people, and empower them to live full, free lives, in dignity and equality.

#StandUp4HumanRights",mbachelet,182,18,Chile
2020-09-30 17:31:00+00:00,1311357893543772166,"Los derechos humanos deben estar en el centro de las medidas adoptadas para responder a los desafios. Eso debe traducirse en solidaridad, compasión, dignidad humana e integridad ecológica.",mbachelet,1367,133,Chile
2020-09-30 16:22:00+00:00,1311340528802369537,"Human rights must be at the heart of measures taken to respond to today’s challenges. That should translate into solidarity, compassion, human dignity and ecological integrity.",mbachelet,919,74,Chile
2020-09-30 15:04:00+00:00,1311320899883130880,"Para fortalecer la cohesión social y hacer frente a la desigualdad, necesitamos medidas que defiendan la justicia y el respeto por todos.",mbachelet,1573,637,Chile
2020-09-30 14:02:14+00:00,1311305357571092492,"To strengthen social cohesion and tackle inequality, we need measures upholding justice and respect for everyone.",mbachelet,267,42,Chile
2020-09-29 17:44:00+00:00,1310998776761335808,Gracias a todas y todos por sus mensajes y felicitaciones por mi cumpleaños.,mbachelet,18091,2819,Chile
2020-09-29 16:51:00+00:00,1310985439101161472,"Ahora, en este momento crucial, más gente necesita alzar su voz por los derechos humanos y debemos empoderarlos.

#ReconstuirMejor",mbachelet,1617,203,Chile
2020-09-29 15:55:00+00:00,1310971346025766917,"At this crucial time, more people need to raise their voices for human rights and we must empower them.

#StandUp4HumanRights #BuildBackBetter",mbachelet,300,92,Chile
2020-09-29 14:40:00+00:00,1310952471699877892,Los derechos humanos deben integrarse en la acción ambiental. Debemos proteger a los que protegen nuestro planeta.,mbachelet,4893,402,Chile
2020-09-29 13:58:27+00:00,1310942015832690688,"Human rights need to be integrated in environmental action. We must protect those who protect our planet.

#NatureForLife",mbachelet,524,67,Chile
2020-09-28 15:57:00+00:00,1310609461455794178,"Los servicios de salud universales, la protección social universal y otros derechos humanos fundamentales no son cargas, sino una inversión en la justicia para todos.",mbachelet,1237,117,Chile
2020-09-28 14:55:00+00:00,1310593858879631361,"Universal health care, universal social protection and other fundamental human rights are not costs, but investments in justice for all.",mbachelet,549,60,Chile
2020-09-28 13:52:00+00:00,1310578004347805696,"Mi cuerpo.
Mi decisión.
Mis derechos.

Los derechos de las mujeres a los servicios de salud, incluyendo los relativos a la salud sexual y reproductiva, deben ser protegidos.

#AbortoSeguro",mbachelet,7841,701,Chile
