Datetime,Tweet Id,Text,Username,Like Count,Retweet Count,Country
2020-05-12 02:21:30+00:00,1260032320695746561,Important economic update from the Treasurer ⬇️ ,ScottMorrisonMP,351,65,Australia
2020-05-11 21:59:31+00:00,1259966393560129536,"Thank you to all the around 380,000 amazing nurses across Australia for everything you do, every single day. 

Today on #IND2020, one practical thing Australians can do to thank them is download the COVIDSafe app at  ",ScottMorrisonMP,592,93,Australia
2020-05-10 10:17:28+00:00,1259427327114506242,Nothing would be possible without Jen. She amazes me every day. Happy #MothersDay to all the mums around Australia. ,ScottMorrisonMP,2188,148,Australia
2020-05-09 23:29:34+00:00,1259264279804383232,Happy #MothersDay ,ScottMorrisonMP,1128,88,Australia
2020-05-08 04:22:52+00:00,1258613312801001473,"Our 3 step roadmap to a COVIDSafe Australia with our aim to get through these steps and get Australia working again in July this year. 

States and territories will set their own pace and decide the timings for each step.

#covidsafe #COVID19Aus #coronavirusaustralia ",ScottMorrisonMP,2207,606,Australia
2020-05-06 09:00:34+00:00,1257958422491787264,About to do a #LIVE Q&amp;A with @newscomauHQ on their Facebook page. ,ScottMorrisonMP,272,31,Australia
2020-05-05 09:52:24+00:00,1257609077607161856,Thank you to all those who have downloaded the COVIDSafe app but we need many more to do it as well. Download now at  ,ScottMorrisonMP,812,112,Australia
2020-05-05 09:50:05+00:00,1257608496792518661,"Our $500m investment in this project will boost jobs, bust congestion and get workers and families home sooner and safer. ",ScottMorrisonMP,310,32,Australia
2020-05-05 08:00:03+00:00,1257580806790213633,Our Government’s $40 million investment in this joint program has helped support around 100 high tech jobs in Australia. Such projects will be critical to bolster growth and support jobs as the economy recovers from this #coronavirus crisis. ,ScottMorrisonMP,839,137,Australia
2020-05-05 04:27:40+00:00,1257527357360926720,#LIVE: Update following today's National Cabinet meeting ,ScottMorrisonMP,296,74,Australia
2020-05-04 09:33:19+00:00,1257241887515144192,Thank you Australia. Please don’t forget to download the COVIDSafe app today at  ,ScottMorrisonMP,749,95,Australia
2020-05-04 02:56:50+00:00,1257142110039363584,"We swapped notes on our virus responses, how we’re dealing with restrictions &amp; looking to safely open up our economies &amp; the international issues around @WHO &amp; the need to learn the lessons from the outbreak that has taken so many lives &amp; threatened his own. We’ll keep in touch.",ScottMorrisonMP,603,49,Australia
2020-05-04 02:52:21+00:00,1257140984355237888,"Had a good discussion with PM @BorisJohnson last night. Was very pleased to hear he was back in good health and to be able to congratulate him and Carrie directly on the recent birth of his baby boy, Wilfred.",ScottMorrisonMP,1580,95,Australia
2020-05-04 02:50:44+00:00,1257140574248792065,Thank you to all our frontline health workers for everything you’re doing in this fight against coronavirus. ,ScottMorrisonMP,534,63,Australia
2020-05-01 04:04:56+00:00,1256072085392130048,#LIVE: Update following today's National Cabinet meeting ,ScottMorrisonMP,468,107,Australia
2020-04-30 20:46:56+00:00,1255961860613918720,Our Government is focused on the economic recovery after this virus has passed. This $215m investment to support Australian manufacturing businesses deliver 200 job-creating projects across the country will be a key part of that recovery. ,ScottMorrisonMP,1024,167,Australia
2020-04-29 10:22:23+00:00,1255442299917647875,"Congratulations @BorisJohnson and Carrie on the birth of your baby boy. Nothing better than being a dad, an absolute blessing and even more so after the tough time you’ve had recently. Sending you and Carrie our best wishes from Australia.",ScottMorrisonMP,3312,264,Australia
2020-04-29 09:50:42+00:00,1255434324393984000,Thank you Australia. We still need many more people to do the same so encourage your family and friends to download the app too. We all want the restrictions eased and to get back to doing the things we love as soon as we can and it’s safe to do so ➡️  ,ScottMorrisonMP,996,180,Australia
2020-04-29 01:16:46+00:00,1255304991033753602,#LIVE: Update on the mental health impacts of coronavirus ,ScottMorrisonMP,358,81,Australia
2020-04-27 09:31:01+00:00,1254704596175294464,"Well done Australia. We’ve just passed 2m downloads for COVIDSafe.  

But we’ve still got more to do keep you &amp; your family safe, protect our doctors &amp; nurses &amp; help us get back to the way of life we love.

Join us in stopping the spread, download it now.

",ScottMorrisonMP,3346,462,Australia
2020-04-26 08:11:04+00:00,1254322088413810688,"Join me in helping to stop the spread of COVID-19. Download COVIDSafe, an app from the Australian Government. 

#COVID19 #coronavirusaustralia #stayhomesavelives 

Download at: ",ScottMorrisonMP,3326,581,Australia
2020-04-25 04:53:44+00:00,1253910037136736256,"Thank you Austrian Chancellor Kurz for hosting this valuable exchange on fighting COVID-19. It emphasises the need for continued strong cooperation and collaboration on research for a vaccine, supply chains and combatting the virus as well as strengthening our economies again. ",ScottMorrisonMP,866,107,Australia
2020-04-24 23:10:24+00:00,1253823636365967360,Lest We Forget #AnzacDay ,ScottMorrisonMP,1946,203,Australia
2020-04-24 03:08:16+00:00,1253521110148149248,#LIVE: Update after today's National Cabinet meeting ,ScottMorrisonMP,318,72,Australia
2020-04-23 01:48:26+00:00,1253138632170303489,#LIVE: Update from the Prime Minister and Treasurer ,ScottMorrisonMP,417,97,Australia
2020-04-22 10:47:53+00:00,1252911999035387906,"Awful, heart-breaking news that four police officers have been killed while on duty in Melbourne tonight. My deepest sympathies go out to their families, fellow officers and friends at this terrible time. ",ScottMorrisonMP,1879,272,Australia
2020-04-22 07:33:12+00:00,1252863005672390658,"We also discussed the hits to our economies and the need to push a trade-led recovery of the world economy, including working through the G20. We're all committed to working together to fight this virus and on the recovery on the other side.",ScottMorrisonMP,654,68,Australia
2020-04-22 07:33:11+00:00,1252863003445178370,"I also had calls yesterday with German Chancellor Angela Merkel and French President @EmmanuelMacron. We talked about the @WHO and the need for greater international cooperation in response to pandemics, including a vaccine, and as we recover from this global crisis.",ScottMorrisonMP,841,86,Australia
2020-04-22 02:26:07+00:00,1252785725549842432,"We also talked about the @WHO &amp; working together to improve the transparency &amp; effectiveness of international responses to pandemics. 

Australia &amp; the US are the best of mates &amp; we’ll continue to align our efforts as we work towards the recovery on the other side of this virus.",ScottMorrisonMP,1781,225,Australia
2020-04-22 02:26:06+00:00,1252785723830226944,Just got off the phone with US President @realDonaldTrump. We had a very constructive discussion on our health responses to #COVID19 and the need to get our market-led and business centres economies up and running again.,ScottMorrisonMP,4556,568,Australia
2020-04-21 03:25:01+00:00,1252438162774712322,#LIVE: Update following today's National Cabinet meeting ,ScottMorrisonMP,413,104,Australia
2020-04-18 00:20:13+00:00,1251304492600967168,"We will be seeking the cooperation and support of Australians to download the app to help our health workers, to protect our community and help get our economy going again.",ScottMorrisonMP,990,96,Australia
2020-04-18 00:20:13+00:00,1251304490952605696,The App we are working on to help our health workers trace people who have been in contact with coronavirus will not be mandatory.,ScottMorrisonMP,2634,434,Australia
2020-04-16 04:44:17+00:00,1250646168771555333,#LIVE: Update following today's National Cabinet meeting ,ScottMorrisonMP,579,182,Australia
2020-04-15 01:22:30+00:00,1250233003701231617,"Over 838,000 Australian businesses have now registered their interest in our JobKeeper wage subsidy of $1500 a fortnight for each employee. Our $130 billion plan is about keeping millions of Australians in jobs and businesses in business during this #coronavirus crisis.",ScottMorrisonMP,1736,217,Australia
2020-04-14 21:54:33+00:00,1250180671340859397,Thanks Claudia for your question and to the Squiz Kids podcast for having me on for a kids-only Q&amp;A on coronavirus. I know it can be a scary time but we will get through this together. ,ScottMorrisonMP,436,66,Australia
2020-04-08 09:51:25+00:00,1247824360112439296,"Thinking of our Pacific family today, especially Solomon Islands, Vanuatu, Fiji and Tonga, as Tropical Cyclone Harold moves through the region. Australia is with you. We will continue to support our friends as they recover from this disaster and as we battle coronavirus together.",ScottMorrisonMP,2669,288,Australia
2020-04-08 05:11:12+00:00,1247753839341531137,"We can’t be any clearer - stay at home this Easter, please. ",ScottMorrisonMP,1812,394,Australia
2020-04-08 03:48:39+00:00,1247733065029316610,"A good discussion with @SecPompeo about our efforts to combat the effects of #coronavirus, both health and economic, &amp; the need to keep supply chains open. Australia &amp; the US are good mates &amp; we will continue to align our efforts as we work towards the recovery on the other side. ",ScottMorrisonMP,878,164,Australia
2020-04-08 00:09:57+00:00,1247678030270480384,#LIVE: Statement to Parliament on the coronavirus crisis. ,ScottMorrisonMP,336,89,Australia
2020-04-07 03:31:57+00:00,1247366477449064448,#LIVE: Update following today's National Cabinet meeting ,ScottMorrisonMP,359,94,Australia
2020-04-07 01:25:28+00:00,1247334643788959745,"Over 703,000 Australian businesses have now registered for our #JobKeeper wage subsidy of $1500 a fortnight for each employee. Tomorrow we will seek to pass the legislation through the Parliament.",ScottMorrisonMP,1712,233,Australia
2020-04-06 21:53:01+00:00,1247281180535226368,"Get well soon @BorisJohnson. Thinking of you, your family and all our UK friends at this tough time.",ScottMorrisonMP,9797,882,Australia
2020-04-06 09:42:19+00:00,1247097294538674177,"We agreed to schedule a virtual summit very soon, given we won’t be able to meet in person. We also discussed the important role being played by the Australian Indian community, particularly in supporting the vulnerable in our community and rallying around those in need.",ScottMorrisonMP,1694,279,Australia
2020-04-06 09:42:19+00:00,1247097292085030912,A warm discussion by phone today with my good friend Prime Minister @narendramodi on our responses to the #coronavirus crisis. We shared our experiences on managing the crisis and will continue to share knowledge on treatment for the virus and as we work towards a vaccine. ,ScottMorrisonMP,6559,1144,Australia
2020-04-02 10:25:11+00:00,1245658528427028480,This is just beautiful. ,ScottMorrisonMP,2993,326,Australia
2020-04-02 06:20:05+00:00,1245596847239921664,Our focus throughout this #coronavirus crisis continues to be on protecting lives and protecting livelihoods - that means keeping Australians in jobs and businesses in business so when this virus has passed we can bounce back stronger on the other side.,ScottMorrisonMP,445,46,Australia
2020-04-02 06:20:04+00:00,1245596844366778368,"Today the Federal Government launched a new Jobs Hub, which lists tens of thousands of public and private jobs currently ready to be filled across the country, to support businesses and Australians looking for work in these tough times. ",ScottMorrisonMP,1039,247,Australia
2020-04-02 01:37:43+00:00,1245525789241569281,"More than 500,000 Australian businesses have now registered their interest in the #JobKeeper wage subsidy of $1500 a fortnight for each employee. Our $130 billion plan is all about keeping Australians in jobs and businesses in business while we respond to the #coronavirus crisis.",ScottMorrisonMP,1912,248,Australia
2020-03-31 22:22:59+00:00,1245114396155596801,"As of 8am today, nearly 370,000 Australian businesses have registered interest in the #JobKeeper wage subsidy of $1500 a fortnight for each employee. Our $130 billion plan is all about keeping Australians in jobs so businesses can bounce back quickly once the #coronavirus passes.",ScottMorrisonMP,2499,323,Australia
2020-03-31 02:13:37+00:00,1244810046208233472,Was very pleased to hear his wife Sophie was recovering well and their children were also healthy. We’ll be keeping in touch.,ScottMorrisonMP,788,30,Australia
2020-03-31 02:13:36+00:00,1244810044698288128,"Today I spoke to Canadian PM @JustinTrudeau to swap notes and discuss how they’re managing the #coronavirus outbreak in terms of the twin health and economic crises as well as managing borders, supply chains and critical medical and other needs.",ScottMorrisonMP,2126,146,Australia
2020-03-31 00:42:18+00:00,1244787068061880321,"Over $1.1 billion in Federal Government assistance for lower income Australians will hit bank accounts today. The first $750 payment will be paid automatically from today and progressively to those over 6.8 million people eligible for it, including pensioners, over coming weeks.",ScottMorrisonMP,1499,224,Australia
2020-03-30 21:40:50+00:00,1244741401599856641,"As of 8am today, over 113,000 Australian businesses have registered their interest in the new #JobKeeper wage subsidy of $1500 per fortnight for each employee. Our $130 billion plan is all about keeping Australians in jobs while we deal with this #coronavirus crisis.",ScottMorrisonMP,2471,310,Australia
2020-03-30 08:31:24+00:00,1244542731017281537,"Our plan is about keeping Australians in jobs, businesses in business, and building a bridge to recovery on the other side. Employers can register their interest in the new #JobKeeper wage subsidy at: ",ScottMorrisonMP,450,79,Australia
2020-03-30 08:31:23+00:00,1244542729482153984,"Our $130 billion JobKeeper plan will help keep Australians in jobs, providing around 6 million workers with a wage subsidy of $1500 a fortnight through their employer. It's open to businesses that receive a significant financial hit due to #coronavirus ▶️ ",ScottMorrisonMP,1921,278,Australia
2020-03-29 09:15:58+00:00,1244191559626571776,An important message ⬇️. Thank you to all our ambulance staff across the country for everything you’re doing. We are all in this together. ,ScottMorrisonMP,2283,348,Australia
2020-03-27 11:38:18+00:00,1243502604623261696,@BorisJohnson Take care @BorisJohnson from all of us over here in Oz. Thinking of you and all our UK friends as we work together to get through this.,ScottMorrisonMP,7514,564,Australia
2020-03-25 21:19:27+00:00,1242924079717289985,,ScottMorrisonMP,835,168,Australia
2020-03-24 22:35:04+00:00,1242580721954242560,This text message is being sent to mobile phones across Australia from this morning. Please listen and act so we can save lives. ,ScottMorrisonMP,2154,469,Australia
2020-03-23 08:31:41+00:00,1242006086418190337,"Thank you also to all the other incredible people on the frontline working to support our communities - including teachers, teacher aids, cleaners, delivery drivers, bus and train drivers, supermarket workers and so many others. You are the best of Australia.",ScottMorrisonMP,1210,127,Australia
2020-03-23 08:31:40+00:00,1242006084287528960,"Our health professionals will be at the frontline of our fight against #coronavirus over the next few months. A heartfelt thank you from all Australians for everything you are doing, and will do. 

We are doing everything we can to #flattenthecurve to ease the burden on you. ",ScottMorrisonMP,2302,397,Australia
2020-03-23 01:16:24+00:00,1241896544791482369,"This is why social distancing is so important. Please listen and act so we can save lives and livelihoods.

#coronavirusaustralia #Covid_19australia #COVIDー19 ",ScottMorrisonMP,5000,2277,Australia
2020-03-22 12:10:07+00:00,1241698673207021569,"Social distancing - staying 1.5m away from each other - is our best weapon against this virus. Every Australian is being asked to do their part, to help save lives and protect livelihoods.",ScottMorrisonMP,456,94,Australia
2020-03-22 12:10:07+00:00,1241698671529320448,Schools will remain open until the end of this term but those parents who wish to remove their kids from school earlier will be able to do so. The expert medical advice remains that schools should remain open.,ScottMorrisonMP,455,86,Australia
2020-03-22 12:10:07+00:00,1241698669771911169,"All pubs, registered and licensed clubs, gyms, indoor sporting venues, casinos and night clubs will be forced to close and all cafes and restaurants will be able to offer takeaway and/or home delivery only.",ScottMorrisonMP,213,79,Australia
2020-03-22 12:10:06+00:00,1241698667460841473,"Some important new restrictions tonight as we step up our fight against the #coronavirus.

From midday tomorrow (23 March), the National Cabinet has agreed to move to more widespread restrictions on social gatherings ➡️ ",ScottMorrisonMP,888,206,Australia
2020-03-22 01:13:28+00:00,1241533421425266688,We’re acting to cushion the blow to Australian businesses and the workforce from #coronavirus to get them through to the other side of the crisis with a $189 billion support package. ,ScottMorrisonMP,1757,240,Australia
2020-03-19 08:43:12+00:00,1240559435933569024,"Australia is securing its borders. A ban on all non-citizens entering the country will take effect from 9pm AEDT tomorrow (20 Mar). 

Australian citizens, permanent residents &amp; their immediate family will continue to be allowed in but will still need to self isolate for 14 days. ",ScottMorrisonMP,2067,568,Australia
2020-03-17 05:54:12+00:00,1239792128722493443,@PeterDutton_MP Great news @PeterDutton_MP. Take care of yourself.,ScottMorrisonMP,575,20,Australia
2020-03-14 22:15:12+00:00,1238951843197120512,Our love and prayers are with him and the families and friends of all those affected as well as the first responders who did such an amazing job. Kia kaha to all our Kiwi cousins.,ScottMorrisonMP,399,30,Australia
2020-03-14 22:15:12+00:00,1238951840634425345,"Today we remember all those who lost their lives in the horrific terrorist attacks in Christchurch. This week in Sydney I met again with the incredibly brave Farid Ahmed, whose wife was murdered by the terrorist and he continues his amazing testimony of forgiveness and peace.",ScottMorrisonMP,1361,122,Australia
2020-03-13 08:27:01+00:00,1238381033835212800,"In advice provided this evening, the Deputy Chief Medical Officer has reiterated only people who had close contact with the Minister in the preceding 24 hours before he became symptomatic need to self-isolate.

That does not include myself or any other members of the Cabinet.",ScottMorrisonMP,353,100,Australia
2020-03-13 08:27:00+00:00,1238381032195239936,The Minister attended Tuesday’s meeting of the Federal Cabinet in person and Thursday’s meeting of the National Security Committee via video link.,ScottMorrisonMP,211,41,Australia
2020-03-13 08:27:00+00:00,1238381030685290496,"Following confirmation the Minister for Home Affairs @PeterDutton_MP has tested positive for coronavirus, he has been isolated according to the policies of Queensland Health.

Queensland Health will undertake the appropriate contact tracing.",ScottMorrisonMP,950,208,Australia
2020-03-12 01:29:12+00:00,1237913502578176001,"Just as we have acted decisively to protect the health of Australians, based on the best evidence and medical advice, our support package responds to the economic challenges presented by this pandemic in a timely, proportionate and targeted way.",ScottMorrisonMP,131,30,Australia
2020-03-12 01:29:12+00:00,1237913500535492608,"Our package also includes $1 billion to support those sectors, regions and communities that have been greatly affected by the economic impacts of #coronavirus, including those heavily reliant on industries such as tourism, agriculture and education.",ScottMorrisonMP,130,25,Australia
2020-03-12 01:29:11+00:00,1237913498102841345,"And we’re providing a cash flow boost of up to $25,000 for small and medium businesses that have staff, to protect jobs and help them build back stronger. The payment will be tax free ➡ ",ScottMorrisonMP,28,8,Australia
2020-03-12 01:29:11+00:00,1237913495691087873,"We’re also increasing the instant asset write off threshold from $30,000 to $150,000 and expanding access to include businesses with annual turnover of less than $500 million (up from $50 million) until 30 June 2020.",ScottMorrisonMP,23,8,Australia
2020-03-12 01:29:10+00:00,1237913493497466880,"It includes a $750 one-off payment to pensioners, low-income families, veterans &amp; other income support recipients &amp; eligible concession card holders. Payments will start from 31 Mar 2020 on a progressive basis, with most expected to be made by mid-April ➡ ",ScottMorrisonMP,24,13,Australia
2020-03-12 01:29:10+00:00,1237913491295440896,"Our $17.6 billion economic plan in response to #coronavirus is about keeping Australians in jobs, keeping businesses in business and supporting households to ensure we bounce back stronger on the other side. See details ➡  ",ScottMorrisonMP,522,113,Australia
2020-03-11 01:15:46+00:00,1237547730433527810,"Our highest priority remains the safety of Australians. Today, based on expert advice on #coronavirus, we’re implementing travel restrictions for foreign nationals who are in or have been through Italy. This is consistent with those in place for China, Iran and Republic of Korea. ",ScottMorrisonMP,630,122,Australia
2020-03-10 22:05:52+00:00,1237499941494243328,"We’re ensuring our health system is well-prepared and has the resources it needs for our fight against #coronavirus to keep Australians safe. Our $2.4 billion health package includes pop-clinics and free video or phone consultations with GPs.

",ScottMorrisonMP,588,133,Australia
2020-03-08 10:42:05+00:00,1236603087151759366,"An amazing night at the G. A record 86,174 there to watch Meg Lanning and the Aussies bringing home a fifth women’s title on Int’l womens day. Congrats to Alyssa Healy and Beth Mooney on stunning performances. Commiserations to India, have no doubt that @narendramodi is proud.",ScottMorrisonMP,1616,141,Australia
2020-03-07 08:35:02+00:00,1236208726924603392,Hey @narendramodi - Australia v India in the final of the Women’s @T20WorldCup in Melbourne tomorrow. Two great teams in front of a mega crowd at the MCG. It’s going to be a big night and superb match! And Australia all the way.,ScottMorrisonMP,19473,2222,Australia
2020-03-05 03:02:54+00:00,1235400364574171137,"Australia is not immune from #coronavirus but we are well prepared. We’ve got ahead of this virus, we’re working hard to stay ahead of it, and together we will get through this.",ScottMorrisonMP,254,44,Australia
2020-03-05 03:02:53+00:00,1235400363215187969,These travel restrictions for the Republic of Korea will now be consistent with those already in place for China and Iran. We’re also implementing enhanced health screening and temperature testing arrangements for arrivals from Italy.,ScottMorrisonMP,196,36,Australia
2020-03-05 03:02:52+00:00,1235400358668591106,"Our highest priority remains the safety of Australians. Today the National Security Committee of Cabinet decided, based on expert medical advice regarding the #coronavirus outbreak, to introduce new travel restrictions and to update the travel advice for the Republic of Korea. ",ScottMorrisonMP,593,114,Australia
2020-03-01 03:15:39+00:00,1233954021402005504,"We will continue to do all we can to protect Australians from #coronavirus. We are monitoring and responding to the information we are receiving every day. We are not immune, but we are as prepared as any country can be and we will get through this.",ScottMorrisonMP,415,49,Australia
2020-03-01 03:15:38+00:00,1233954019724316672,"Am very saddened at the death of an elderly Australian man from Perth, who contracted COVID-19 and we evacuated from the Diamond Princess in Japan. We join his family and friends in mourning his passing. COVID-19 is especially more severe for older people with other frailties.",ScottMorrisonMP,956,117,Australia
2020-02-29 08:22:19+00:00,1233668812177719296,"Australia has led the world with our response to coronavirus. We’re well prepared. We've got ahead, we’ll stay ahead, and together we'll get through this.",ScottMorrisonMP,824,102,Australia
2020-02-29 08:22:19+00:00,1233668810202238976,"Our highest priority is keeping Australians safe. Today the National Security Committee of Cabinet decided, based on expert medical advice regarding the #coronavirus outbreak, to introduce new travel restrictions and update the travel advice for Iran.",ScottMorrisonMP,1400,223,Australia
2020-02-26 05:26:05+00:00,1232537295397388290,.@karenandrewsmp and I met with @AADA_ASN and Holden dealers today. General Motors has said they will provide compensation to dealers. The Government will be supporting these dealers by watching very closely to see that they get a fair deal. ,ScottMorrisonMP,261,38,Australia
2020-02-26 04:31:08+00:00,1232523467595010048,"This morning I warmly welcomed @PresidentRuvi of Israel to Parliament House. Australia and Israel have the deepest of friendships, and it was a welcome opportunity to reaffirm and deepen this partnership. ",ScottMorrisonMP,548,101,Australia
2020-02-20 20:59:59+00:00,1230597991821541376,"Awful news. Our hearts go out to the family and friends of those who lost their lives. We hope for a speedy recovery for those injured and thank all those who helped at the scene.
",ScottMorrisonMP,548,76,Australia
2020-02-20 06:34:30+00:00,1230380188527030272,"The protection and safety of Australians is our highest priority. Today the National Security Committee of Cabinet decided, based on expert medical advice regarding the #coronavirus outbreak, it was necessary to continue the Chinese travel ban for a further week to 29 February.",ScottMorrisonMP,1137,193,Australia
2020-02-20 06:21:30+00:00,1230376912981118978,"There are still only 15 confirmed cases of #coronavirus in Australia and 10 of those people have now fully recovered and been discharged, clear of the virus, which is good news.",ScottMorrisonMP,227,27,Australia
2020-02-20 06:21:29+00:00,1230376911064334338,"Our consular staff in Tokyo are continuing to support those 47 Australians who have tested positive for the virus and remain in Japan for isolation and treatment, along with their families.",ScottMorrisonMP,151,12,Australia
2020-02-20 06:21:28+00:00,1230376908455469062,"Earlier today our flight from Japan with 170 passengers who had been on board the Diamond Princess arrived in Darwin. Those people have now been moved to the Howard Springs facility for 14 days of quarantine, where they will be cared for by AUSMAT staff. ",ScottMorrisonMP,341,39,Australia
2020-02-19 08:23:05+00:00,1230045123234295808,"The people on the second flight who are quarantined at Howard Springs are due to go home in a few days, all things going well. Tomorrow we’re bringing home around 170 of the Australians who are on the Diamond Princess in Japan and they’ll also be quarantined for 14 days.",ScottMorrisonMP,163,18,Australia
2020-02-19 08:23:04+00:00,1230045120134668288,"More good news that today the next group of more than 30 people we helped get out of Wuhan left Christmas Island to head home, the last of those who were quarantined there. All of them have been declared free of Coronavirus. ",ScottMorrisonMP,324,38,Australia
2020-02-19 07:35:40+00:00,1230033189843783680,Just before Christmas I visited Barristers Block in the Adelaide Hills. Their vineyard had been devastated by bushfire a few days earlier. They’re now getting back on their feet. Still a lot of work to do in the recovery but lovely to see them feeling positive about their future. ,ScottMorrisonMP,772,82,Australia
2020-02-19 05:09:52+00:00,1229996499439742976,"Devastating news out of Camp Hill. My heart goes out to the families and community going through this tragic time and the emergency responders confronting what would be a shattering scene. If you or anyone you know needs support, call Lifeline on 13 11 14. ",ScottMorrisonMP,685,97,Australia
2020-02-19 04:29:05+00:00,1229986234887364608,"Excited to open the @AusSpaceAgency HQ in Adelaide today. Our space strategy is central to our Government’s plan to secure more jobs for Australians, with our goal to triple the size of the sector in Australia to $12 billion and add an extra 20,000 jobs by 2030. ",ScottMorrisonMP,598,105,Australia
2020-02-18 02:57:41+00:00,1229600848914698240,Our Government is fast-tracking $2 million funding to support Australia's best researchers to help develop a coronavirus vaccine ➡  ,ScottMorrisonMP,485,101,Australia
2020-02-17 08:15:03+00:00,1229318325294944256,"Today we've agreed to bring home over 200 Australians on the Diamond Princess in Japan, with an assisted departure flight to get them back to Australia this Wednesday. Once home, they'll be quarantined and cared for just outside of Darwin for 14 days. ",ScottMorrisonMP,673,101,Australia
2020-02-17 07:17:47+00:00,1229303916883402753,I’d like to thank them for their patience and understanding as we work to keep Australians safe during this outbreak. Thank you also to all the others involved in the operation. The next group of Australians on Christmas Island are due to head home later this week.,ScottMorrisonMP,246,27,Australia
2020-02-17 07:17:16+00:00,1229303784586665984,"Some positive news with the first group of over 200 Australian citizens and permanent residents we helped get out of Wuhan leaving Christmas Island today to head home after completing the quarantine period recommended by our health experts, without anyone developing Coronavirus. ",ScottMorrisonMP,526,73,Australia
2020-02-12 23:55:31+00:00,1227743063788806147,Great to catch up with @ABCaustralia Chair @ItaButtrose this morning. Joined also by Minister @PaulFletcherMP and ABC MD David Anderson. Rural and regional services were a key focus of our discussion. So pleased Ita took on this job. ,ScottMorrisonMP,475,65,Australia
2020-02-12 01:07:08+00:00,1227398699631828992,"Glad to hear you're okay, mate. Get better soon. ",ScottMorrisonMP,247,25,Australia
2020-02-10 08:37:54+00:00,1226787361989677057,Some great news. Thank you to all those who’ve been involved in fighting these fires. ,ScottMorrisonMP,1325,194,Australia
2020-02-09 04:05:15+00:00,1226356361589510144,Wonderful to welcome our good friend and great neighbour President @jokowi from Indonesia. After lunch the Governor-General took the President on a Roo tour where we spotted quite a few. We’ll be catching up for an informal dinner tonight before official engagements tomorrow. ,ScottMorrisonMP,2833,252,Australia
2020-02-08 01:54:04+00:00,1225960960273178624,.@A_Sinodinos will be a fantastic Ambassador to the US. The US and @realDonaldTrump are great mates to Australia. ,ScottMorrisonMP,1052,140,Australia
2020-02-06 02:01:31+00:00,1225238057529397250,Our focus remains on keeping Australians safe. I’d like to thank all those people who are doing the right thing and self-isolating for up to 14 days where they think they might have been exposed to Coronavirus.,ScottMorrisonMP,200,19,Australia
2020-02-06 02:01:30+00:00,1225238055499358209,A further 36 Australian citizens and residents who were on the Air New Zealand flight out of Wuhan have now arrived safely on Christmas Island. Thank you to all those who were involved in this operation.,ScottMorrisonMP,507,54,Australia
2020-02-06 00:34:04+00:00,1225216051299766272,Caught up with @AlanJones on @2GB873 today to discuss our ongoing response to Coronavirus to keep Australians safe and our announcement of a rolling Commission into veteran suicide and causes to help save lives. #Listen to the full interview ⬇ ,ScottMorrisonMP,431,67,Australia
2020-02-05 04:10:37+00:00,1224908159795392518,"Last month we committed an initial $50 million for wildlife aid. Dr Sally Box, who is chairing a panel of experts to advise the Government, also updated me on work to develop a longer-term plan on how we protect these beautiful creatures and restore the habitat they call home.",ScottMorrisonMP,180,39,Australia
2020-02-05 04:10:37+00:00,1224908157782089729,One of the heart-breaking things about the devastating bushfires has been the toll they've taken on our beloved native wildlife. Today I met with the Threatened Species Commissioner &amp; the Environment Minister to get an update on efforts to protect &amp; treat injured wildlife. ,ScottMorrisonMP,442,65,Australia
2020-02-04 21:22:54+00:00,1224805555253862400,Our veterans and all serving men and women protect our community and our freedoms. It is our duty to do the same for them. ,ScottMorrisonMP,265,51,Australia
2020-02-04 18:28:04+00:00,1224761556895858689,This is about being forever vigilant for the care and well-being of our veterans. It’s our duty to protect our service men and women just as they’ve protected our community and our freedoms.,ScottMorrisonMP,161,21,Australia
2020-02-04 18:28:04+00:00,1224761555197157376,We need to do more than a Royal Commission that looks at the past. That’s why we’re establishing a national and permanent rolling Commission into veteran suicide and its prevention with the full powers of a Royal Commission. ,ScottMorrisonMP,366,61,Australia
2020-02-04 08:35:14+00:00,1224612365884260353,"Today on #WorldCancerDay, we acknowledge all those who are in the fight of their lives and remember those who lost their battle. Our Government is committed to ensuring Australians get access to the best cancer medicines, treatments and care. ",ScottMorrisonMP,228,36,Australia
2020-02-04 05:44:21+00:00,1224569360586379264,"Today we gather to mourn, honour and reflect on the Black Summer that continues. We also give thanks for the selflessness, courage, sacrifice and generosity that met these fires time and again, and continue to. #Watch my full speech  ",ScottMorrisonMP,549,97,Australia
2020-02-04 03:23:30+00:00,1224533913629913089,"We owe it to those we have lost, we owe it to those who have fought these fires, we owe it to our children and to the land itself to learn from the lessons that are necessary.",ScottMorrisonMP,206,30,Australia
2020-02-04 03:23:29+00:00,1224533911822163968,"I intend to advise the Governor-General to appoint former Chief of the Defence Force Mark Binskin to lead the Commission, which will shine a light on what needs to be done to make our country safer and our communities more resilient.",ScottMorrisonMP,192,30,Australia
2020-02-04 03:23:29+00:00,1224533909888569344,"Today, I've written to the Premiers and Chief Minister to seek their feedback on draft terms of reference for a Royal Commission into National Natural Disaster Arrangements, following the terrible bushfires.",ScottMorrisonMP,510,85,Australia
